"Licenced Businesses"
"OBJECTID","ADDRESS","COMDISTNM","COMDISTCD","GETBUSID","EXP_DT","FIRST_ISS_DT","JOBSTATUSDESC","TRADENAME","WEBLCNCTYPEDESC","GLOBALID","LOAD_DATE","HOMEOCCIND","GLOBALID_GUID","lookupDistance"
"27865","UNAVAILABLE","HIDDEN VALLEY                           ","HID","16265035","1704188635000","1672739035000","Pending Renewal","HIDDENVALLEYDAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX411957803}","1697852496000","Y","null","25,901.93"
"36229","UNAVAILABLE","HIDDEN VALLEY                           ","HID","16265787","1704691827000","1673242227000","Pending Renewal","CUDDLY BEAR LEARNING CENTER","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412040670}","1697852496000","Y","null","25,901.93"
"26718","UNAVAILABLE","RANCHLANDS                              ","RAN","16309338","1714234090000","1682698091000","Licensed","3KS DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424653551}","1697852496000","Y","null","25,992.08"
"26668","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16301566","1711010322000","1679474322000","Licensed","ACHIEVERS AND BUSY BEES DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421741803}","1697852496000","Y","null","26,078.62"
"34610","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16310518","1715059859000","1683523859000","Licensed","LITTLE PRECIOUS MINDS","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424938625}","1697852496000","Y","null","26,078.62"
"27268","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16308744","1712235859000","1680699859000","Licensed","COVENANT OF LOVE AND CARE LEARNING CENTRE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424492382}","1697852496000","Y","null","26,078.62"
"35108","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16311086","1712035843000","1680499843000","Licensed","DEBBIES DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX425130437}","1697852496000","Y","null","26,078.62"
"29666","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16380834","1728732180000","1697196180000","Licensed","LENORAS DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX454782390}","1697852496000","Y","null","26,078.62"
"33210","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16286106","1717231461000","1685695462000","Licensed","SHAZIA ASIM","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX417896296}","1697852496000","Y","null","26,078.62"
"26328","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16273682","1705469432000","1674019832000","Licensed","MI CASITA DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX414152654}","1697852496000","Y","null","26,078.62"
"33919","UNAVAILABLE","PANORAMA HILLS                          ","PAN","16286825","1712214982000","1680678982000","Licensed","PLAYHOUSE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX418071002}","1697852496000","Y","null","26,078.62"
"33237","UNAVAILABLE","HAWKWOOD                                ","HAW","16304594","1711616498000","1680080498000","Licensed","HEALTHY BABY STEPS","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX422949382}","1697852496000","Y","null","26,515.04"
"33685","UNAVAILABLE","HAWKWOOD                                ","HAW","16310526","1712738706000","1681202706000","Licensed","SIMBA AND FRIENDS DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424939068}","1697852496000","Y","null","26,515.04"
"33619","UNAVAILABLE","HAWKWOOD                                ","HAW","16269300","1708505333000","1677055733000","Licensed","AUDREYS CRIB DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX413009469}","1697852496000","Y","null","26,515.04"
"32087","UNAVAILABLE","HAWKWOOD                                ","HAW","16277873","1706506219000","1675056619000","Licensed","JANASDAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX415626859}","1697852496000","Y","null","26,515.04"
"21796","UNAVAILABLE","SCENIC ACRES                            ","SCE","16268914","1705296682000","1673847082000","Pending Renewal","EVERYDAY DISCOVERIES PRESCHOOL","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412913862}","1697852496000","Y","null","27,297.42"
"26442","UNAVAILABLE","SCENIC ACRES                            ","SCE","16265712","1709743506000","1678207506000","Licensed","TRICIA DAYCARE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412022916}","1697852496000","Y","null","27,297.42"
"25514","UNAVAILABLE","CITADEL                                 ","CIT","16271918","1709304294000","1677768294000","Licensed","KIDZ CORNER","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX413635473}","1697852496000","Y","null","27,997.38"
"27484","UNAVAILABLE","CITADEL                                 ","CIT","16281776","1707111023000","1675661423000","Licensed","DANIS DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX416798423}","1697852496000","Y","null","27,997.38"
"34791","UNAVAILABLE","EVANSTON","EVN","16315731","1712295014000","1680759014000","Licensed","LITTLE ELEPHANT SHOES DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX427308812}","1697852496000","Y","null","28,037.76"
"32636","UNAVAILABLE","EVANSTON","EVN","16278616","1706247027000","1674797427000","Licensed","PAULINA ALFARO DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX415776692}","1697852496000","Y","null","28,037.76"
"25896","UNAVAILABLE","EVANSTON","EVN","16279648","1706506227000","1675056627000","Licensed","A RIGHT START DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX416212365}","1697852496000","Y","null","28,037.76"
"32641","UNAVAILABLE","ARBOUR LAKE                             ","ARB","16276404","1705901438000","1674451838000","Licensed","GABEEN CARE AND FUN","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX415192337}","1697852496000","Y","null","28,045.11"
"25963","UNAVAILABLE","ARBOUR LAKE                             ","ARB","16298572","1709184617000","1677648617000","Licensed","PRIVATE DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421088127}","1697852496000","Y","null","28,045.11"
"31758","UNAVAILABLE","ARBOUR LAKE                             ","ARB","16276412","1712233621000","1680697621000","Licensed","IVYS DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX415192987}","1697852496000","Y","null","28,045.11"
"25641","UNAVAILABLE","ARBOUR LAKE                             ","ARB","16305112","1711010392000","1679474392000","Licensed","ARBOUR BRIGHT CASTLE DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX423204846}","1697852496000","Y","null","28,045.11"
"27672","UNAVAILABLE","SHERWOOD","SHW","16264301","1704188638000","1672739038000","Pending Renewal","NANA'S FAMILY DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412077386}","1697852496000","Y","null","28,183.59"
"32204","UNAVAILABLE","LIVINGSTON","LIV","16267981","1719898295000","1688362296000","Licensed","TWINKLE STARS GENERAL CARE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412602602}","1697852496000","Y","null","28,217.92"
"25542","UNAVAILABLE","LIVINGSTON","LIV","16305898","1712046578000","1680510578000","Licensed","WELLNEST CO ","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX423448340}","1697852496000","Y","null","28,217.92"
"35284","UNAVAILABLE","TUSCANY                                 ","TUS","16309163","1712046411000","1680510411000","Licensed","KRISTYS KASTLE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424621048}","1697852496000","Y","null","29,171.69"
"32931","UNAVAILABLE","TUSCANY                                 ","TUS","16295057","1709703020000","1678167020000","Licensed","INSPIRE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX420228300}","1697852496000","Y","null","29,171.69"
"26267","UNAVAILABLE","TUSCANY                                 ","TUS","16301848","1712237316000","1680701316000","Licensed","TUSCANY TREASURES","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421835388}","1697852496000","Y","null","29,171.69"
"34657","UNAVAILABLE","TUSCANY                                 ","TUS","16380586","1725627126000","1694091126000","Licensed","MARIAN KALSBEEK","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX454665962}","1697852496000","Y","null","29,171.69"
"33383","UNAVAILABLE","TUSCANY                                 ","TUS","16303471","1711011661000","1679475661000","Licensed","CREATIVE MINDS DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX422573768}","1697852496000","Y","null","29,171.69"
"31774","UNAVAILABLE","TUSCANY                                 ","TUS","16284697","1708119920000","1676670320000","Licensed","AMY SOJKA DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX417478821}","1697852496000","Y","null","29,171.69"
"26123","UNAVAILABLE","TUSCANY                                 ","TUS","16298507","1709616647000","1678080647000","Licensed","HAPPY CHILDREN","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421074660}","1697852496000","Y","null","29,171.69"
"26507","UNAVAILABLE","TUSCANY                                 ","TUS","16275240","1707456616000","1676007016000","Licensed","KIDS CORNER DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX414664689}","1697852496000","Y","null","29,171.69"
"27102","UNAVAILABLE","TUSCANY                                 ","TUS","16309577","1725621389000","1694085390000","Licensed","THE FUN ZONE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424724313}","1697852496000","Y","null","29,171.69"
"32638","UNAVAILABLE","TUSCANY                                 ","TUS","16276057","1706506219000","1675056619000","Licensed","KIDS BY HEATHER DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX415053669}","1697852496000","Y","null","29,171.69"
"25633","UNAVAILABLE","TUSCANY                                 ","TUS","16307563","1713435353000","1681899353000","Licensed","AMBERS DAYHOME ","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424000000}","1697852496000","Y","null","29,171.69"
"25779","UNAVAILABLE","TUSCANY                                 ","TUS","16298580","1709616648000","1678080648000","Licensed","LYUBOV  DANYLIV ","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421089040}","1697852496000","Y","null","29,171.69"
"22905","UNAVAILABLE","TUSCANY                                 ","TUS","16300345","1709616655000","1678080655000","Move in Progress","HAPPITOTS","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX421473092}","1697852496000","Y","null","29,171.69"
"34770","UNAVAILABLE","TUSCANY                                 ","TUS","16304453","1716883395000","1685347395000","Licensed","KIDS ZONE DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX422878349}","1697852496000","Y","null","29,171.69"
"21445","UNAVAILABLE","TUSCANY                                 ","TUS","16268427","1705296675000","1673847075000","Pending Renewal","DISCOVERY KIDS DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412714989}","1697852496000","Y","null","29,171.69"
"31220","UNAVAILABLE","TUSCANY                                 ","TUS","16308959","1712135617000","1680599617000","Licensed","BUG IN A RUG DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424567690}","1697852496000","Y","null","29,171.69"
"25858","UNAVAILABLE","TUSCANY                                 ","TUS","16297541","1709887855000","1678351855000","Licensed","DREAM DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX420737491}","1697852496000","Y","null","29,171.69"
"26554","UNAVAILABLE","TUSCANY                                 ","TUS","16288847","1707990605000","1676541005000","Licensed","FIT KIDS DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX418613741}","1697852496000","Y","null","29,171.69"
"25721","UNAVAILABLE","TUSCANY                                 ","TUS","16282154","1707111026000","1675661426000","Licensed","RUSSIAN KIDS CLUB","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX416832855}","1697852496000","Y","null","29,171.69"
"22720","UNAVAILABLE","SAGE HILL                               ","SGH","16270464","1705296696000","1673847096000","Pending Renewal","NANNY JULIES DAYHOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX413277597}","1697852496000","Y","null","29,295.20"
"25637","UNAVAILABLE","ROYAL OAK                               ","ROY","16306334","1711016697000","1679480697000","Licensed","KIDZ VENTURE BEFORE AND AFTER SCHOOL CARE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX423679396}","1697852496000","Y","null","29,803.68"
"35724","UNAVAILABLE","ROYAL OAK                               ","ROY","16270514","1705296699000","1673847099000","Pending Renewal","NATALIA DAY HOME","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX413282607}","1697852496000","Y","null","29,803.68"
"25669","UNAVAILABLE","NOLAN HILL                              ","NOL","16309064","1712072170000","1680536170000","Licensed","BLOOMING BUDS DAYCARE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX424591962}","1697852496000","Y","null","30,138.73"
"36231","UNAVAILABLE","NOLAN HILL                              ","NOL","16265837","1704691828000","1673242228000","Pending Renewal","ROOTS MONTESSORI CENTRE ","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX412046980}","1697852496000","Y","null","30,138.73"
"26449","UNAVAILABLE","ROCKY RIDGE                             ","ROC","16291825","1708407030000","1676957430000","Licensed","NEMO","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX419355403}","1697852496000","Y","null","31,050.17"
"35860","UNAVAILABLE","ROCKY RIDGE                             ","ROC","16388183","1726551066000","1695015066000","Licensed","LITTLE CHAMPS MONTESSORI CHILDCARE","PRIVATE HOME-BASED CHILD CARE","{XXXXXXXX-XXXX-XXXX-XXXX-XXX458313528}","1697852496000","Y","null","31,050.17"
